EmployeeID,age,length_of_service,job_title,gender,termreason_desc,termtype_desc,STATUS_YEAR,STATUS
1964,62,23,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
1964,63,24,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
1965,54,15,Produce Manager,Male,Not Applicable,Not Applicable,2006,ACTIVE
1965,55,16,Produce Manager,Male,Not Applicable,Not Applicable,2007,ACTIVE
1965,56,17,Produce Manager,Male,Not Applicable,Not Applicable,2008,ACTIVE
1965,57,18,Produce Manager,Male,Not Applicable,Not Applicable,2009,ACTIVE
1965,58,19,Produce Manager,Male,Not Applicable,Not Applicable,2010,ACTIVE
1965,59,20,Produce Manager,Male,Not Applicable,Not Applicable,2011,ACTIVE
1965,60,21,Produce Manager,Male,Not Applicable,Not Applicable,2012,ACTIVE
1965,61,22,Produce Manager,Male,Not Applicable,Not Applicable,2013,ACTIVE
1965,62,23,Produce Manager,Male,Not Applicable,Not Applicable,2014,ACTIVE
1965,63,24,Produce Manager,Male,Not Applicable,Not Applicable,2015,ACTIVE
1970,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
1970,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
1970,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
1970,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
1970,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
1970,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
1970,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
1970,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
1970,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
1970,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
1971,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
1971,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
1971,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
1971,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
1971,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
1971,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
1971,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
1971,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
1971,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
1971,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
1972,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
1972,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
1972,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
1972,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
1972,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
1972,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
1972,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
1972,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
1972,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
1972,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
1973,54,15,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
1973,55,16,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
1973,56,17,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
1973,57,18,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
1973,58,19,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
1973,59,20,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
1973,60,21,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
1973,61,22,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
1973,62,23,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
1973,63,24,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
1975,54,15,Bakery Manager,Female,Not Applicable,Not Applicable,2006,ACTIVE
1975,55,16,Bakery Manager,Female,Not Applicable,Not Applicable,2007,ACTIVE
1975,56,17,Bakery Manager,Female,Not Applicable,Not Applicable,2008,ACTIVE
1975,57,18,Bakery Manager,Female,Not Applicable,Not Applicable,2009,ACTIVE
1975,58,19,Bakery Manager,Female,Not Applicable,Not Applicable,2010,ACTIVE
1975,59,20,Bakery Manager,Female,Not Applicable,Not Applicable,2011,ACTIVE
1975,60,21,Bakery Manager,Female,Not Applicable,Not Applicable,2012,ACTIVE
1975,61,22,Bakery Manager,Female,Not Applicable,Not Applicable,2013,ACTIVE
1975,62,23,Bakery Manager,Female,Not Applicable,Not Applicable,2014,ACTIVE
1975,63,24,Bakery Manager,Female,Not Applicable,Not Applicable,2015,ACTIVE
1977,54,15,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
1977,55,16,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
1977,56,17,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
1977,57,18,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
1977,58,19,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
1977,59,20,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
1977,60,21,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
1977,61,22,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
1977,62,23,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
1977,63,24,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
1978,54,15,Processed Foods Manager,Female,Not Applicable,Not Applicable,2006,ACTIVE
1978,55,16,Processed Foods Manager,Female,Not Applicable,Not Applicable,2007,ACTIVE
1978,56,17,Processed Foods Manager,Female,Not Applicable,Not Applicable,2008,ACTIVE
1978,57,18,Processed Foods Manager,Female,Not Applicable,Not Applicable,2009,ACTIVE
1978,58,19,Processed Foods Manager,Female,Not Applicable,Not Applicable,2010,ACTIVE
1978,59,20,Processed Foods Manager,Female,Not Applicable,Not Applicable,2011,ACTIVE
1978,60,21,Processed Foods Manager,Female,Not Applicable,Not Applicable,2012,ACTIVE
1978,61,22,Processed Foods Manager,Female,Not Applicable,Not Applicable,2013,ACTIVE
1978,62,23,Processed Foods Manager,Female,Not Applicable,Not Applicable,2014,ACTIVE
1978,63,24,Processed Foods Manager,Female,Not Applicable,Not Applicable,2015,ACTIVE
1979,54,15,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
1979,55,16,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
1979,56,17,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
1979,57,18,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
1979,58,19,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
1979,59,20,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
1979,60,21,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
1979,61,22,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
1979,62,23,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
1979,63,24,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
1980,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
1980,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
1980,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
1980,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
1980,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
1980,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
1980,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
1980,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
1980,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
1980,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
1985,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
1985,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
1985,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
1985,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
1985,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
1985,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
1985,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
1985,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
1985,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
1985,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
1987,54,15,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
1987,55,16,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
1987,56,17,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
1987,57,18,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
1987,58,19,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
1987,59,20,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
1987,60,21,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
1987,61,22,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
1987,62,23,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
1987,63,24,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
1988,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
1988,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
1988,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
1988,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
1988,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
1988,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
1988,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
1988,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
1988,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
1988,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
1990,54,15,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
1990,55,16,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
1990,56,17,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
1990,57,18,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
1990,58,19,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
1990,59,20,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
1990,60,21,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
1990,61,22,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
1990,62,23,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
1990,63,24,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
1992,54,15,Produce Clerk,Male,Not Applicable,Not Applicable,2006,ACTIVE
1992,55,16,Produce Clerk,Male,Not Applicable,Not Applicable,2007,ACTIVE
1992,56,17,Produce Clerk,Male,Not Applicable,Not Applicable,2008,ACTIVE
1992,57,18,Produce Clerk,Male,Not Applicable,Not Applicable,2009,ACTIVE
1992,58,19,Produce Clerk,Male,Not Applicable,Not Applicable,2010,ACTIVE
1992,59,20,Produce Clerk,Male,Not Applicable,Not Applicable,2011,ACTIVE
1992,60,21,Produce Clerk,Male,Not Applicable,Not Applicable,2012,ACTIVE
1992,61,22,Produce Clerk,Male,Not Applicable,Not Applicable,2013,ACTIVE
1992,62,23,Produce Clerk,Male,Not Applicable,Not Applicable,2014,ACTIVE
1992,63,24,Produce Clerk,Male,Not Applicable,Not Applicable,2015,ACTIVE
1993,54,15,Dairy Person,Male,Not Applicable,Not Applicable,2006,ACTIVE
1993,55,16,Dairy Person,Male,Not Applicable,Not Applicable,2007,ACTIVE
1993,56,17,Dairy Person,Male,Not Applicable,Not Applicable,2008,ACTIVE
1993,57,18,Dairy Person,Male,Not Applicable,Not Applicable,2009,ACTIVE
1993,58,19,Dairy Person,Male,Not Applicable,Not Applicable,2010,ACTIVE
1993,59,20,Dairy Person,Male,Not Applicable,Not Applicable,2011,ACTIVE
1993,60,21,Dairy Person,Male,Not Applicable,Not Applicable,2012,ACTIVE
1993,61,22,Dairy Person,Male,Not Applicable,Not Applicable,2013,ACTIVE
1993,62,23,Dairy Person,Male,Not Applicable,Not Applicable,2014,ACTIVE
1993,63,24,Dairy Person,Male,Not Applicable,Not Applicable,2015,ACTIVE
1994,54,15,Produce Clerk,Male,Not Applicable,Not Applicable,2006,ACTIVE
1994,55,16,Produce Clerk,Male,Not Applicable,Not Applicable,2007,ACTIVE
1994,56,17,Produce Clerk,Male,Not Applicable,Not Applicable,2008,ACTIVE
1994,57,18,Produce Clerk,Male,Not Applicable,Not Applicable,2009,ACTIVE
1994,58,19,Produce Clerk,Male,Not Applicable,Not Applicable,2010,ACTIVE
1994,59,20,Produce Clerk,Male,Not Applicable,Not Applicable,2011,ACTIVE
1994,60,21,Produce Clerk,Male,Not Applicable,Not Applicable,2012,ACTIVE
1994,61,22,Produce Clerk,Male,Not Applicable,Not Applicable,2013,ACTIVE
1994,62,23,Produce Clerk,Male,Not Applicable,Not Applicable,2014,ACTIVE
1994,63,24,Produce Clerk,Male,Not Applicable,Not Applicable,2015,ACTIVE
1995,54,15,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
1995,55,16,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
1995,56,17,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
1995,57,18,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
1995,58,19,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
1995,59,20,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
1995,60,21,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
1995,61,22,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
1995,62,23,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
1995,63,24,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
1996,54,15,Produce Clerk,Male,Not Applicable,Not Applicable,2006,ACTIVE
1996,55,16,Produce Clerk,Male,Not Applicable,Not Applicable,2007,ACTIVE
1996,56,17,Produce Clerk,Male,Not Applicable,Not Applicable,2008,ACTIVE
1996,57,18,Produce Clerk,Male,Not Applicable,Not Applicable,2009,ACTIVE
1996,58,19,Produce Clerk,Male,Not Applicable,Not Applicable,2010,ACTIVE
1996,59,20,Produce Clerk,Male,Not Applicable,Not Applicable,2011,ACTIVE
1996,60,21,Produce Clerk,Male,Not Applicable,Not Applicable,2012,ACTIVE
1996,61,22,Produce Clerk,Male,Not Applicable,Not Applicable,2013,ACTIVE
1996,62,23,Produce Clerk,Male,Not Applicable,Not Applicable,2014,ACTIVE
1996,63,24,Produce Clerk,Male,Not Applicable,Not Applicable,2015,ACTIVE
1998,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
1998,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
1998,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
2002,54,15,Meats Manager,Female,Not Applicable,Not Applicable,2006,ACTIVE
2002,55,16,Meats Manager,Female,Not Applicable,Not Applicable,2007,ACTIVE
2002,56,17,Meats Manager,Female,Not Applicable,Not Applicable,2008,ACTIVE
2002,57,18,Meats Manager,Female,Not Applicable,Not Applicable,2009,ACTIVE
2002,58,19,Meats Manager,Female,Not Applicable,Not Applicable,2010,ACTIVE
2002,59,20,Meats Manager,Female,Not Applicable,Not Applicable,2011,ACTIVE
2002,60,21,Meats Manager,Female,Not Applicable,Not Applicable,2012,ACTIVE
2002,61,22,Meats Manager,Female,Not Applicable,Not Applicable,2013,ACTIVE
2003,54,15,Processed Foods Manager,Male,Not Applicable,Not Applicable,2006,ACTIVE
2003,55,16,Processed Foods Manager,Male,Not Applicable,Not Applicable,2007,ACTIVE
2003,56,17,Processed Foods Manager,Male,Not Applicable,Not Applicable,2008,ACTIVE
2003,57,18,Processed Foods Manager,Male,Not Applicable,Not Applicable,2009,ACTIVE
2003,58,19,Processed Foods Manager,Male,Not Applicable,Not Applicable,2010,ACTIVE
2003,59,20,Processed Foods Manager,Male,Not Applicable,Not Applicable,2011,ACTIVE
2003,60,21,Processed Foods Manager,Male,Not Applicable,Not Applicable,2012,ACTIVE
2003,61,22,Processed Foods Manager,Male,Not Applicable,Not Applicable,2013,ACTIVE
2003,62,23,Processed Foods Manager,Male,Not Applicable,Not Applicable,2014,ACTIVE
2003,63,24,Processed Foods Manager,Male,Not Applicable,Not Applicable,2015,ACTIVE
2004,54,15,Customer Service Manager,Female,Not Applicable,Not Applicable,2006,ACTIVE
2004,55,16,Customer Service Manager,Female,Not Applicable,Not Applicable,2007,ACTIVE
2004,56,17,Customer Service Manager,Female,Not Applicable,Not Applicable,2008,ACTIVE
2004,57,18,Customer Service Manager,Female,Not Applicable,Not Applicable,2009,ACTIVE
2004,58,19,Customer Service Manager,Female,Not Applicable,Not Applicable,2010,ACTIVE
2004,59,20,Customer Service Manager,Female,Not Applicable,Not Applicable,2011,ACTIVE
2004,60,21,Customer Service Manager,Female,Not Applicable,Not Applicable,2012,ACTIVE
2004,61,22,Customer Service Manager,Female,Not Applicable,Not Applicable,2013,ACTIVE
2004,62,23,Customer Service Manager,Female,Not Applicable,Not Applicable,2014,ACTIVE
2004,63,24,Customer Service Manager,Female,Not Applicable,Not Applicable,2015,ACTIVE
2005,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
2005,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
2005,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
2005,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
2005,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
2005,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
2005,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
2005,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
2005,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
2005,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
2008,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
2008,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
2008,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
2008,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
2008,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
2008,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
2008,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
2008,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
2008,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
2008,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
2009,54,15,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
2009,55,16,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
2009,56,17,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
2009,57,18,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
2009,58,19,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
2009,59,20,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
2009,60,21,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
2009,61,22,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
2009,62,23,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
2009,63,24,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
2011,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
2011,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
2011,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
2011,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
2011,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
2011,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
2011,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
2011,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
2011,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
2011,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
2014,54,15,Meat Cutter,Male,Not Applicable,Not Applicable,2006,ACTIVE
2014,55,16,Meat Cutter,Male,Not Applicable,Not Applicable,2007,ACTIVE
2014,56,17,Meat Cutter,Male,Not Applicable,Not Applicable,2008,ACTIVE
2014,57,18,Meat Cutter,Male,Not Applicable,Not Applicable,2009,ACTIVE
2014,58,19,Meat Cutter,Male,Not Applicable,Not Applicable,2010,ACTIVE
2014,59,20,Meat Cutter,Male,Not Applicable,Not Applicable,2011,ACTIVE
2014,60,21,Meat Cutter,Male,Not Applicable,Not Applicable,2012,ACTIVE
2014,61,22,Meat Cutter,Male,Not Applicable,Not Applicable,2013,ACTIVE
2014,62,23,Meat Cutter,Male,Not Applicable,Not Applicable,2014,ACTIVE
2014,63,24,Meat Cutter,Male,Not Applicable,Not Applicable,2015,ACTIVE
2015,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
2015,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
2015,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
2015,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
2015,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
2015,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
2015,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
2015,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
2015,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
2015,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
2016,54,15,Customer Service Manager,Male,Not Applicable,Not Applicable,2006,ACTIVE
2016,55,16,Customer Service Manager,Male,Not Applicable,Not Applicable,2007,ACTIVE
2016,56,17,Customer Service Manager,Male,Not Applicable,Not Applicable,2008,ACTIVE
2016,57,18,Customer Service Manager,Male,Not Applicable,Not Applicable,2009,ACTIVE
2016,58,19,Customer Service Manager,Male,Not Applicable,Not Applicable,2010,ACTIVE
2016,59,20,Customer Service Manager,Male,Not Applicable,Not Applicable,2011,ACTIVE
2016,60,21,Customer Service Manager,Male,Not Applicable,Not Applicable,2012,ACTIVE
2016,61,22,Customer Service Manager,Male,Not Applicable,Not Applicable,2013,ACTIVE
2016,62,23,Customer Service Manager,Male,Not Applicable,Not Applicable,2014,ACTIVE
2016,63,24,Customer Service Manager,Male,Not Applicable,Not Applicable,2015,ACTIVE
2018,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
2018,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
2018,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
2018,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
2018,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
2018,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
2018,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
2018,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
2018,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
2018,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
2021,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
2021,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
2021,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
2021,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
2021,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
2021,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
2021,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
2021,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
2021,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
2021,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
2022,54,15,Meat Cutter,Female,Not Applicable,Not Applicable,2006,ACTIVE
2022,55,16,Meat Cutter,Female,Not Applicable,Not Applicable,2007,ACTIVE
2022,56,17,Meat Cutter,Female,Not Applicable,Not Applicable,2008,ACTIVE
2022,57,18,Meat Cutter,Female,Not Applicable,Not Applicable,2009,ACTIVE
2022,58,19,Meat Cutter,Female,Not Applicable,Not Applicable,2010,ACTIVE
2022,59,20,Meat Cutter,Female,Not Applicable,Not Applicable,2011,ACTIVE
2022,60,21,Meat Cutter,Female,Not Applicable,Not Applicable,2012,ACTIVE
2022,61,22,Meat Cutter,Female,Not Applicable,Not Applicable,2013,ACTIVE
2022,62,23,Meat Cutter,Female,Not Applicable,Not Applicable,2014,ACTIVE
2022,63,24,Meat Cutter,Female,Not Applicable,Not Applicable,2015,ACTIVE
2024,54,15,Produce Clerk,Male,Not Applicable,Not Applicable,2006,ACTIVE
2024,55,16,Produce Clerk,Male,Not Applicable,Not Applicable,2007,ACTIVE
2024,56,17,Produce Clerk,Male,Not Applicable,Not Applicable,2008,ACTIVE
2024,57,18,Produce Clerk,Male,Not Applicable,Not Applicable,2009,ACTIVE
2024,58,19,Produce Clerk,Male,Not Applicable,Not Applicable,2010,ACTIVE
2024,59,20,Produce Clerk,Male,Not Applicable,Not Applicable,2011,ACTIVE
2024,60,21,Produce Clerk,Male,Not Applicable,Not Applicable,2012,ACTIVE
2024,61,22,Produce Clerk,Male,Not Applicable,Not Applicable,2013,ACTIVE
